species_id,scientific_name,aphia_id_lsid,family,genus,common_name,habitat_zone,depth_min_m,depth_max_m,ecological_response,evidence_source,temp_pref_min_c,temp_pref_max_c,salinity_min_psu,salinity_max_psu,hypoxia_avoidance_threshold_umol_kg
THALASSIOSIRA_SIMONSENII,Thalassiosira simonsenii,urn:lsid:marinespecies.org:taxname:573654,Thalassiosiraceae,Thalassiosira,,marine_unclassified,,,Marine taxa classified under family Thalassiosiraceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
THALASSIOSIRA_ECCENTRICA,Thalassiosira eccentrica,urn:lsid:marinespecies.org:taxname:148922,Thalassiosiraceae,Thalassiosira,,epiphytic,,,Marine organism residing in epiphytic zone across the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
PHORMIDIUM_CHALYBEUM,Phormidium chalybeum,urn:lsid:marinespecies.org:taxname:660943,Oscillatoriaceae,Phormidium,,pelagic,,,Habitat zone: pelagic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly pelagic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
CHLORELLA_MARINA,Chlorella marina,urn:lsid:marinespecies.org:taxname:616297,Chlorellaceae,Chlorella,,pelagic,,,Habitat zone: pelagic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly pelagic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
DAPTONEMA_VICINUM,Daptonema vicinum,urn:lsid:marinespecies.org:taxname:121558,Xyalidae,Daptonema,,benthic,,,Habitat zone: benthic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly benthic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
PSEUDOCHROMADORA_CAZCA,Pseudochromadora cazca,urn:lsid:marinespecies.org:taxname:230843,Desmodoridae,Pseudochromadora,,marine_unclassified,,,Marine taxa classified under family Desmodoridae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,WoRMS/IndOBIS,24.0,29.5,32.0,36.5,60.0
MESACANTHION_PALI,Mesacanthion pali,urn:lsid:marinespecies.org:taxname:227677,Thoracostomopsidae,Mesacanthion,,benthic,,,Marine organism residing in benthic zone across the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
PROMONHYSTERA_ALBIGENSIS,Promonhystera albigensis,urn:lsid:marinespecies.org:taxname:233964,Xyalidae,Promonhystera,,benthic,,,Habitat zone: benthic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly benthic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
ELECTRA_PILOSA,Electra pilosa,urn:lsid:marinespecies.org:taxname:111355,Electridae,Electra,Hairy sea-mat,sessile,0.0,140.0,"Habitat zone: sessile. Biology & Ecological Notes: Found in depths of 50 m or more (Ref. 96426). This is an attached (Ref. 3123), and epibenthic species (Ref. 95730); most prevalent in macroalgae such as <i>Laminaria</i> spp. and <i>Fucus serratus</i> and found in intertidal areas.  Trophic level:  1.5 (Ref. 96418). Environmental tolerance limits: Preferred Temp 18.0–26.0 °C; Salinity 34.0–36.2 PSU; Hypoxia avoidance floor 45.0 µmol/kg.",SeaLifeBase,18.0,26.0,34.0,36.2,45.0
SURIRELLA_STRIATULA,Surirella striatula,urn:lsid:marinespecies.org:taxname:149614,Surirellaceae,Surirella,,marine_unclassified,,,Marine taxa classified under family Surirellaceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
DESMODORA_MINUTA,Desmodora minuta,urn:lsid:marinespecies.org:taxname:230281,Desmodoridae,Desmodora,,demersal,1916.0,1887.0,Habitat zone: demersal. Biology & Ecological Notes: Genus-level ecological classification: Predominantly demersal marine taxa. Environmental tolerance limits: Preferred Temp 18.0–26.0 °C; Salinity 34.0–36.2 PSU; Hypoxia avoidance floor 45.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,18.0,26.0,34.0,36.2,45.0
OXYONCHUS_CULCITATUS,Oxyonchus culcitatus,urn:lsid:marinespecies.org:taxname:227698,Thoracostomopsidae,Oxyonchus,,benthic,,,Marine organism residing in benthic zone across the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
THALASSIOSIRA_MALA,Thalassiosira mala,urn:lsid:marinespecies.org:taxname:418581,Thalassiosiraceae,Thalassiosira,,marine_unclassified,,,Marine taxa classified under family Thalassiosiraceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
VESICULARIA_PAPUENSIS,Vesicularia papuensis,urn:lsid:marinespecies.org:taxname:470740,Vesiculariidae,Vesicularia,,sessile,,,Habitat zone: sessile. Biology & Ecological Notes: Genus-level ecological classification: Predominantly sessile marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
SPIRULINA_LABYRINTHIFORMIS,Spirulina labyrinthiformis,urn:lsid:marinespecies.org:taxname:708872,Spirulinaceae,Spirulina,,pelagic,,,Habitat zone: pelagic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly pelagic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
MEMBRANIPORA_VILLOSA,Membranipora villosa,urn:lsid:marinespecies.org:taxname:469954,Membraniporidae,Membranipora,Kelp-encrusting bryozoan,sessile,,,Marine organism residing in sessile zone across the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
CYMBELLA_MARINA,Cymbella marina,urn:lsid:marinespecies.org:taxname:577570,,Cymbella,,marine_unclassified,,,Marine taxa classified under family unassigned in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
EPACANTHION_GORGONOCEPHALUM,Epacanthion gorgonocephalum,urn:lsid:marinespecies.org:taxname:121873,Thoracostomopsidae,Epacanthion,,benthic,,,Marine organism residing in benthic zone across the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
POMPONEMA_MULTIPAPILLATUM,Pomponema multipapillatum,urn:lsid:marinespecies.org:taxname:120864,Cyatholaimidae,Pomponema,,benthic,,,Habitat zone: benthic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly benthic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
NAVICULA_MUTICA,Navicula mutica,urn:lsid:marinespecies.org:taxname:963066,Naviculaceae,Navicula,,benthic,,,Habitat zone: benthic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly benthic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
CRADOSCRUPOCELLARIA_BERTHOLLETII,Cradoscrupocellaria bertholletii,urn:lsid:marinespecies.org:taxname:469430,Candidae,Cradoscrupocellaria,,marine_unclassified,,,Marine taxa classified under family Candidae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,WoRMS/IndOBIS,24.0,29.5,32.0,36.5,60.0
COSCINODISCUS_PERFORATUS,Coscinodiscus perforatus,urn:lsid:marinespecies.org:taxname:149272,Coscinodiscaceae,Coscinodiscus,,marine_unclassified,,,Marine taxa classified under family Coscinodiscaceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
MERISMOPEDIA_ELEGANS,Merismopedia elegans,urn:lsid:marinespecies.org:taxname:177158,Microcystaceae,Merismopedia,,marine_unclassified,,,Marine taxa classified under family Microcystaceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,WoRMS/IndOBIS,24.0,29.5,32.0,36.5,60.0
CHAETOCEROS_PSEUDOCURVISETUS,Chaetoceros pseudocurvisetus,urn:lsid:marinespecies.org:taxname:178229,Chaetocerotaceae,Chaetoceros,,epiphytic,,,Marine organism residing in epiphytic zone across the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
CAPRELLIDAE,Caprellidae,urn:lsid:marinespecies.org:taxname:101361,Caprellidae,Caprellidae,,marine_unclassified,,,Marine taxa classified under family Caprellidae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,WoRMS/IndOBIS,24.0,29.5,32.0,36.5,60.0
PROTOPERIDINIUM_MEDITERRANEUM,Protoperidinium mediterraneum,urn:lsid:marinespecies.org:taxname:110232,Protoperidiniaceae,Protoperidinium,,pelagic,,,Habitat zone: pelagic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly pelagic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
CALYPTOTHECA_TRIANGULATA,Calyptotheca triangulata,urn:lsid:marinespecies.org:taxname:469902,Lanceoporidae,Calyptotheca,,sessile,,,Habitat zone: sessile. Biology & Ecological Notes: Genus-level ecological classification: Predominantly sessile marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
MASTOGLOIA_EXILIS,Mastogloia exilis,urn:lsid:marinespecies.org:taxname:699851,Mastogloiaceae,Mastogloia,,sessile,,,Habitat zone: sessile. Biology & Ecological Notes: Genus-level ecological classification: Predominantly sessile marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
SCHIZOMAVELLA_SCHIZOMAVELLA_LINEARIS,Schizomavella (Schizomavella) linearis,urn:lsid:marinespecies.org:taxname:111099,Bitectiporidae,Schizomavella,,sessile,2.0,44.0,Habitat zone: sessile. Biology & Ecological Notes: Genus-level ecological classification: Predominantly sessile marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
RHIZOSOLENIA_BOREALIS,Rhizosolenia borealis,urn:lsid:marinespecies.org:taxname:567120,Rhizosoleniaceae,Rhizosolenia,,marine_unclassified,,,Marine taxa classified under family Rhizosoleniaceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
PLEUROSIGMA_STRIGOSUM_VAR_STRIGOSUM,Pleurosigma strigosum var. strigosum,urn:lsid:marinespecies.org:taxname:977834,Pleurosigmataceae,Pleurosigma,,pelagic,,,Habitat zone: pelagic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly pelagic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
NAVICULA_MONILIFERA_F_MONILIFERA,Navicula monilifera f. monilifera,urn:lsid:marinespecies.org:taxname:180680,Naviculaceae,Navicula,,benthic,,,Habitat zone: benthic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly benthic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
ALEXANDRIUM,Alexandrium,urn:lsid:marinespecies.org:taxname:109470,Pyrocystaceae,Alexandrium,,pelagic,,,Habitat zone: pelagic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly pelagic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
NAVICULA_GRANULATA,Navicula granulata,urn:lsid:marinespecies.org:taxname:175572,Naviculaceae,Navicula,,pelagic,,,Marine organism residing in pelagic zone across the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase_Synonym,24.0,29.5,32.0,36.5,60.0
AMPHORA_OVALIS,Amphora ovalis,urn:lsid:marinespecies.org:taxname:149524,Catenulaceae,Amphora,,pelagic,,,Marine organism residing in pelagic zone across the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
NITZSCHIA_FRUSTULUM,Nitzschia frustulum,urn:lsid:marinespecies.org:taxname:175404,Bacillariaceae,Nitzschia,,marine_unclassified,,,Marine taxa classified under family Bacillariaceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
PARASMITTINA_TROPICA,Parasmittina tropica,urn:lsid:marinespecies.org:taxname:111548,Smittinidae,Parasmittina,,sessile,15.0,44.0,Habitat zone: sessile. Biology & Ecological Notes: Minimum depth from Ref. 3117. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
GOSSLERIELLA_TROPICA,Gossleriella tropica,urn:lsid:marinespecies.org:taxname:196827,,Gossleriella,,marine_unclassified,,,Marine taxa classified under family unassigned in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
MASTOGLOIA_PUMILA,Mastogloia pumila,urn:lsid:marinespecies.org:taxname:180408,Mastogloiaceae,Mastogloia,,marine_unclassified,,,Marine taxa classified under family Mastogloiaceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
CONOPEUM_COMMENSALE,Conopeum commensale,urn:lsid:marinespecies.org:taxname:422248,Electridae,Conopeum,,sessile,0.0,37.0,"Habitat zone: sessile. Biology & Ecological Notes: Epibenthic, encrusting (Ref. 116066). Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.",SeaLifeBase,24.0,29.5,32.0,36.5,60.0
HANTZSCHIA_AMPHIOXYS,Hantzschia amphioxys,urn:lsid:marinespecies.org:taxname:149572,Bacillariaceae,Hantzschia,,marine_unclassified,,,Marine taxa classified under family Bacillariaceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,WoRMS/IndOBIS,24.0,29.5,32.0,36.5,60.0
ONYX_FEROX,Onyx ferox,urn:lsid:marinespecies.org:taxname:228566,Desmodoridae,Onyx,,marine_unclassified,,,Marine taxa classified under family Desmodoridae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
NAVICULA_ELEGANS_F_ELEGANS,Navicula elegans f. elegans,urn:lsid:marinespecies.org:taxname:175611,Naviculaceae,Navicula,,benthic,,,Habitat zone: benthic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly benthic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
COELASTRUM_CAMBRICUM,Coelastrum cambricum,urn:lsid:marinespecies.org:taxname:409591,Scenedesmaceae,Coelastrum,,pelagic,,,Habitat zone: pelagic. Biology & Ecological Notes: Genus-level ecological classification: Predominantly pelagic marine taxa. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,24.0,29.5,32.0,36.5,60.0
SAVIGNYELLA_LAFONTII,Savignyella lafontii,urn:lsid:marinespecies.org:taxname:111512,Savignyellidae,Savignyella,,sessile,0.0,44.0,"Habitat zone: sessile. Biology & Ecological Notes: Minimum depth from Ref. 116066. Encrusting, erect (Ref. 116066).  Commonly occurs on the roots of <i>Thyroscyphus</i> and other hydroids.  Also found on sponges and the bryozoan <i>Zoobotryon</i> (Ref. 116257).  Epibiotic on algae (Ref. 108070). Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.",SeaLifeBase,24.0,29.5,32.0,36.5,60.0
TRISSONCHULUS_JANETAE,Trissonchulus janetae,urn:lsid:marinespecies.org:taxname:227814,Ironidae,Trissonchulus,,benthic,,,Habitat zone: benthic. Biology & Ecological Notes: Found in the seaward edge stations of mangroves (Ref. 126008). Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
PARACYATHOLAIMUS_CHILENSIS,Paracyatholaimus chilensis,urn:lsid:marinespecies.org:taxname:228401,Cyatholaimidae,Paracyatholaimus,,benthic,,,Marine organism residing in benthic zone across the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,SeaLifeBase,24.0,29.5,32.0,36.5,60.0
PARASMITTINA_CALIFORNICA,Parasmittina californica,urn:lsid:marinespecies.org:taxname:470461,Smittinidae,Parasmittina,,sessile,21.4,264.7,Habitat zone: sessile. Biology & Ecological Notes: Genus-level ecological classification: Predominantly sessile marine taxa. Environmental tolerance limits: Preferred Temp 18.0–26.0 °C; Salinity 34.0–36.2 PSU; Hypoxia avoidance floor 45.0 µmol/kg.,FishBase/SeaLifeBase_Genus_Inference,18.0,26.0,34.0,36.2,45.0
AMPHIPRORA_SULCATA_VAR_SULCATA,Amphiprora sulcata var. sulcata,urn:lsid:marinespecies.org:taxname:160661,Amphipleuraceae,Amphiprora,,marine_unclassified,,,Marine taxa classified under family Amphipleuraceae in the Indian Ocean basin. Environmental tolerance limits: Preferred Temp 24.0–29.5 °C; Salinity 32.0–36.5 PSU; Hypoxia avoidance floor 60.0 µmol/kg.,WoRMS/IndOBIS,24.0,29.5,32.0,36.5,60.0
